Product Name,Price,Product Link
"Skittles Wild Berry Chewy Candy, Full Size, 2.17 oz, 36-count",N/A,/all-costco-grocery.html
Sanders Milk Chocolate Pecan Caramel Clusters 2-Pack (32 OZ),N/A,https://www.costco.com/sanders-milk-chocolate-pecan-caramel-clusters-2-pack-32-oz.product.100802312.html
"Luxury Halal Gourmet Chocolate Covered Dates, 21.16 oz. per pack, 2-pack",N/A,https://www.costco.com/luxury-halal-gourmet-chocolate-covered-dates%2c-21.16-oz.-per-pack%2c-2-pack.product.4000142881.html
"Bequet Caramel, Celtic Sea Salt, 17.1 oz",N/A,/all-costco-grocery.html
"Skittles Gummies, Original, 5.8 oz Peg Bag, 12-count",N/A,/all-costco-grocery.html
"Sanders Dark Chocolate Sea Salt Caramels 36 oz., 2-pack",N/A,https://www.costco.com/sanders-dark-chocolate-sea-salt-caramels-36-oz.%2c-2-pack.product.100321779.html
"Ice Breakers Ice Cubes Sugar Free Gum, Raspberry Sorbet, 40 pieces, 4-count",N/A,/all-costco-grocery.html
"Hershey's Kit Kat, King Size, 3 oz, 24-count",N/A,/all-costco-grocery.html
"M&M's Chocolate Candy, Peanut Butter, Full Size 1.63 oz, 24-count",N/A,/all-costco-grocery.html
"Extra Sugar Free Chewing Gum, Mint Variety Pack, 15 Sticks, 18-Count",N/A,/all-costco-grocery.html
"Swedish Fish Soft & Chewy Candy, 2 oz, 24-count",N/A,/all-costco-grocery.html
"Butterfinger, Share Size  Pack, 3.7 oz, 18-count",N/A,/all-costco-grocery.html
"Hi-Chew Bites Fruit Chews, Original, 2.12 oz, 12-count",N/A,/all-costco-grocery.html
"Kiss My Keto Gummies Tropical Rings, 6-count, 2-pack",N/A,https://www.costco.com/kiss-my-keto-gummies-tropical-rings%2c-6-count%2c-2-pack.product.4000120088.html
"Kiss My Keto Gummy Candy Fish Friends, 6-count, 2-pack",N/A,https://www.costco.com/kiss-my-keto-gummy-candy-fish-friends%2c-6-count%2c-2-pack.product.4000120135.html
"Chocolate Moonshine Fudge, 6 count Variety Party Pack, 3 lbs Total",N/A,https://www.costco.com/chocolate-moonshine-fudge%2c-6-count-variety-party-pack%2c-3-lbs-total.product.4000232156.html
"Jolly Rancher Fruit Chew Lollipops, 0.56 oz, Variety, 100-count",N/A,/all-costco-grocery.html
"Nerds Candy Gummy Clusters, Rainbow, Share Pouch, 3 oz, 12-count",N/A,/all-costco-grocery.html
"Kiss My Keto Gummies, 12-count, 2-pack",N/A,https://www.costco.com/kiss-my-keto-gummies%2c-12-count%2c-2-pack.product.100732352.html
"Sanders Milk Chocolate Sea Salt Caramels 36 oz., 2-pack",N/A,https://www.costco.com/sanders-milk-chocolate-sea-salt-caramels-36-oz.%2c-2-pack.product.100514494.html
"Starburst Chewy Candy, Original, Full Size, 2.07 oz, 36-count",N/A,/all-costco-grocery.html
"Airheads Xtremes Sweetly Sour Belts, Rainbow Berry, 2 oz, 18-count",N/A,/all-costco-grocery.html
"Ghirardelli Chocolate Squares, Peppermint Bark Collection, 20.99 oz",N/A,https://www.costco.com/ghirardelli-chocolate-squares%2c-peppermint-bark-collection%2c-20.99-oz.product.100453704.html
"Mamba Fruit Chews, 2.8 oz, 24-count",N/A,/all-costco-grocery.html
"M&M's Chocolate Candy, Peanut Butter, 55 oz Jar",N/A,/all-costco-grocery.html
"Extra Sugar Free Chewing Gum, Sweet Watermelon, Slim Pack, 15 Sticks, 10-Count",N/A,/all-costco-grocery.html
"Reese's Fast Break, King Size, 3.5 oz 18-count",N/A,/all-costco-grocery.html
"Truffettes de France Cocoa Truffles 16 oz, 4-pack",N/A,https://www.costco.com/truffettes-de-france-cocoa-truffles-16-oz%2c-4-pack.product.100783067.html
"Cailler L'Atelier Artisan Inspired Chocolates, 32-count",N/A,/all-costco-grocery.html
"AirHeads Bites, Fruit, 2 oz, 24-count",N/A,/all-costco-grocery.html
"Andes Mints, Creme de Menthe, 240-count",N/A,/all-costco-grocery.html
"Nerds Candy Gummy Clusters, Very Berry, Share Pouch, 3 oz, 12-Count",N/A,/all-costco-grocery.html
"Red Vines Twists, Original Red Licorice Candy, 4 oz, 15-count",N/A,/all-costco-grocery.html
"Ice Breakers Cube Peppermint Gum, 40 pieces, 4-count",N/A,/all-costco-grocery.html
"Extra Sugar Free Gum, Polar Ice Chewing Gum, 15 Sticks, 10-count",N/A,/all-costco-grocery.html
"Extra Sugar Free Chewing Gum, Spearmint, Slim Pack, 15 Sticks, 10-Count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Original, 14-count, 15-pack",N/A,/all-costco-grocery.html
"Hi-Chew Fruit Chews, Variety, 1.76 oz, 15-count",N/A,/all-costco-grocery.html
"Hubba Bubba Max Chewing Gum, Original Bubble Gum, 5-pieces, 18-count",N/A,/all-costco-grocery.html
"Extra Peppermint Gum Sugar Free, Slim Pack, 15 Sticks, 10-count",N/A,/all-costco-grocery.html
"Utah Truffles Dark Chocolate Truffles With Sea Salt 16 oz, 2-pack",N/A,https://www.costco.com/utah-truffles-dark-chocolate-truffles-with-sea-salt-16-oz%2c-2-pack.product.4000201725.html
"5 Gum Sugar Free Chewing Gum, Peppermint Cobalt, 15 Sticks, 10-Count",N/A,/all-costco-grocery.html
"Trident White Sugar Free Gum, Wintergreen, 16 Pieces, 9-count",N/A,/all-costco-grocery.html
"A'Cappella After Dinner Mints, 2-pack, 44 Total Mints, 10 oz. Total",N/A,https://www.costco.com/a'cappella-after-dinner-mints%2c-2-pack%2c-44-total-mints%2c-10-oz.-total.product.4000268141.html
"Dentyne Ice Sugar Free Gum, Peppermint, 12-count",N/A,/all-costco-grocery.html
"Sour Punch Straws, Rainbow, 2 oz, 24-count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Wintergreen, 14 Sticks, 12-count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Spearmint, 14-count, 15-pack",N/A,/all-costco-grocery.html
"Mentos Pure Fresh Sugar Free Gum, Fresh Mint, 15 Pieces, 10-count",N/A,/all-costco-grocery.html
"Altoids Breath Mints, Hard Peppermint Candy, 1.76 oz, 12-count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Mint Bliss, 14 Pieces, 15-count",N/A,/all-costco-grocery.html
"M&M's Chocolate Candy, Peanut, Share Size, 3.27 oz, 24-count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Cinnamon, 14 Pieces, 15-count",N/A,/all-costco-grocery.html
Bouchard Belgian Probiotic Chocolate 1.1 lb 2-pack,N/A,https://www.costco.com/bouchard-belgian-probiotic-chocolate-1.1-lb-2-pack.product.100687609.html
"Red Vines Licorice, Original Red, 5.5 lbs",N/A,/all-costco-grocery.html
"Extra Sugar Free Chewing Gum, Winterfresh, Slim Pack, 15 Sticks, 10-Count",N/A,/all-costco-grocery.html
"Trident White, Peppermint, 12-count",N/A,/all-costco-grocery.html
"Sour Punch Straws, Blue Raspberry, 2 oz, 24-count",N/A,/all-costco-grocery.html
"Mentos, Sugar Free Pure Fresh Gum, Freshmint with Green Tea Extract, 80 Pieces, 4-Count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Bubblegum, 14 Pieces, 15-count",N/A,/all-costco-grocery.html
"Sour Punch Straws, Strawberry, 2 oz, 24-count",N/A,/all-costco-grocery.html
"Ice Breakers Ice Cubes Sugar Free Gum, Spearmint, 40 pieces, 4-count",N/A,/all-costco-grocery.html
"Ice Breakers Ice Cubes Sugar Free Gum, Arctic Grape, 40 pieces, 4 ct, 160 pieces",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Tropical Twist, 14-count, 15-pack",N/A,/all-costco-grocery.html
"Altoids Smalls Breath Mints, Sugar Free Peppermint, 0.37 oz, 9-count",N/A,/all-costco-grocery.html
"Utah Truffle Milk Chocolate Mint Truffles 16 oz, 2-pack",N/A,https://www.costco.com/utah-truffle-milk-chocolate-mint-truffles-16-oz%2c-2-pack.product.100833322.html
"5 Gum Sugar Free Gum, Spearmint Rain Chewing Gum, 15 Sticks, 10-count",N/A,/all-costco-grocery.html
"Trident Sugar Free Gum, Watermelon Twist, 14 Pieces, 15-count",N/A,/all-costco-grocery.html
"Hospitality Mints Thank You Buttermints, 26 oz",N/A,/all-costco-grocery.html
"Ice Breakers Ice Cubes Sugar Free Gum, Wintergreen, 40 pieces, 4-count",N/A,/all-costco-grocery.html
"Ice Breakers Mints, Cool Mint, 1.5 oz, 8-count",N/A,/all-costco-grocery.html
"Extra Refreshers Sugar Free Gum, Spearmint, 40 Pieces, 4-count",N/A,/all-costco-grocery.html
"Ice Breakers Mints, Spearmint, 1.5 oz, 8-count",N/A,/all-costco-grocery.html
"Mentos, Fruit, 1.32 oz, 15-count",N/A,/all-costco-grocery.html
"Mentos, Mint, 1.32 oz, 15-count",N/A,/all-costco-grocery.html
"Tic Tac, Freshmint, 1 oz, 12-count",N/A,/all-costco-grocery.html
"Altoids Mints, Wintergreen, 1.76 oz, 12-count",N/A,/all-costco-grocery.html
"Mrs. Calls Kettle Cooked Sea Salt Soft Caramels 25 oz, 2-pack",N/A,https://www.costco.com/mrs.-calls-kettle-cooked-sea-salt-soft-caramels-25-oz%2c-2-pack.product.4000201743.html
"Ghirardelli Chocolate Snowman Assortment, 15 oz",N/A,https://www.costco.com/ghirardelli-chocolate-snowman-assortment%2c-15-oz.product.4000145601.html
"Skittles Bite Size Candies, Original, 54 oz",N/A,/all-costco-grocery.html
Sugarfina 12 Days of Christmas Advent Tree Tasting Collection,N/A,https://www.costco.com/sugarfina-12-days-of-christmas-advent-tree-tasting-collection.product.4000215270.html
"Hebert Candies Chocolate Geneva Assortment, 2 lb, 100 Total Pieces",N/A,https://www.costco.com/hebert-candies-chocolate-geneva-assortment%2c-2-lb%2c-100-total-pieces.product.4000310221.html
"Ethel M Chocolates Truffles Collection, 2 Pack, 24 Pieces Total",N/A,https://www.costco.com/ethel-m-chocolates-truffles-collection%2c-2-pack%2c-24-pieces-total.product.4000272084.html
"Hebert Candies Milk Chocolate Cranberry Cashew Caramels, 1.8 lb, 36 Total Pieces",N/A,https://www.costco.com/hebert-candies-milk-chocolate-cranberry-cashew-caramels%2c-1.8-lb%2c-36-total-pieces.product.4000310198.html
"G.O.A.T. FOODS Best Set, 4 Pack, 48 oz. Total",N/A,https://www.costco.com/g.o.a.t.-foods-best-set%2c-4-pack%2c-48-oz.-total.product.4000306500.html
"Amedei Chocolate Holiday Advent Calendar, 15.4 oz. Total",N/A,https://www.costco.com/amedei-chocolate-holiday-advent-calendar%2c-15.4-oz.-total.product.4000290702.html
"G.O.A.T. FOODS Licorice.com Assortment, 4-Pack, 48 oz. Total",N/A,https://www.costco.com/g.o.a.t.-foods-licorice.com-assortment%2c-4-pack%2c-48-oz.-total.product.4000306457.html
"Ethel M Chocolates Classic Collection, 2 Pack, 32 Pieces Total",N/A,https://www.costco.com/ethel-m-chocolates-classic-collection%2c-2-pack%2c-32-pieces-total.product.4000272050.html
