Product Name,Price,Product Link
"Mahi Mahi Boneless 6 oz. Portions, 10 lb Total",$249.99,https://www.costco.com/mahi-mahi-boneless-6-oz.-portions%2c-10-lb-total.product.4000101675.html
"Wild Alaska Snow Crab Meat (Bairdi Crab 8 oz. Pack) 12 Total Packs, 6 Lbs. Total",$299.99,https://www.costco.com/wild-alaska-snow-crab-meat-bairdi-crab-8-oz.-pack-12-total-packs%2c-6-lbs.-total.product.4000233767.html
"A5 Wagyu Surf & Turf Pack, Cold Water Lobster Tails & Japanese A5 Wagyu Filet Mignon, Total 4 Packs",$379.99,https://www.costco.com/a5-wagyu-surf-%2526-turf-pack%2c-cold-water-lobster-tails-%2526-japanese-a5-wagyu-filet-mignon%2c-total-4-packs.product.100671194.html
"Northwest Fish’s 20/30 Bacon Wrapped Scallops, (3/2 Lbs. Per Pack), 3 Total Packs, 6 Lbs. Total",$179.99,https://www.costco.com/northwest-fish%e2%80%99s-2030-bacon-wrapped-scallops%2c-32-lbs.-per-pack%2c-3-total-packs%2c-6-lbs.-total.product.100696175.html
"Northwest Fish 4-6 Whole Dungeness Crab, 10 lbs",$209.99,https://www.costco.com/northwest-fish-4-6-whole-dungeness-crab%2c-10-lbs.product.100511686.html
Alaska Bairdi Snow Crab Sections 5 bags (2 lbs. each) - Total 10 lbs.,$299.99,https://www.costco.com/alaska-bairdi-snow-crab-sections-5-bags-2-lbs.-each---total-10-lbs..product.100984869.html
"Rastelli’s Angus Beef Prime Petite Filet Mignons & Wild Caught Maine Lobster Tails, 8 Total Packs, 3 Lbs. Total",$164.99,https://www.costco.com/rastelli%e2%80%99s-angus-beef-prime-petite-filet-mignons-%2526-wild-caught-maine-lobster-tails%2c-8-total-packs%2c-3-lbs.-total.product.100403484.html
"Rastelli’s Petite Filet Mignon & Jumbo Lump Crab Cake Surf & Turf, 24 Total Packs, 6.75 Total Lbs.",$349.99,https://www.costco.com/rastelli%e2%80%99s-petite-filet-mignon-%2526-jumbo-lump-crab-cake-surf-%2526-turf%2c-24-total-packs%2c-6.75-total-lbs..product.100696213.html
"Lobster Claws & Arms, Sustainable Wild Caught, North Atlantic, 24-40 Claws & Arms (3-5 Lb. Per.), Total 8Lb. Case",$199.99,https://www.costco.com/lobster-claws-%2526-arms%2c-sustainable-wild-caught%2c-north-atlantic%2c-24-40-claws-%2526-arms-3-5-lb.-per.%2c-total-8lb.-case.product.4000235546.html
"Key West Pink 16/20 Gulf Shrimp Headless Shell-On (3/2Lb Per Bag), Total 3 Packs, 6 Lbs. Total",$119.99,https://www.costco.com/key-west-pink-1620-gulf-shrimp-headless-shell-on-32lb-per-bag%2c-total-3-packs%2c-6-lbs.-total.product.4000177124.html
"Ahi Tuna Mixed Pack, (12 x 6 oz. Steaks, 9 x 5.3 oz. Saku Slice Packs, 4 x 10.7 oz. Sesame Crusted Steak Packs), 25 Total Packs, 10.15 Lbs. Total",$239.99,https://www.costco.com/ahi-tuna-mixed-pack%2c-12-x-6-oz.-steaks%2c-9-x-5.3-oz.-saku-slice-packs%2c-4-x-10.7-oz.-sesame-crusted-steak-packs%2c-25-total-packs%2c-10.15-lbs.-total.product.4000235544.html
"Rastelli’s Jumbo Lump Crab Cakes (20/4 Oz. Per Crab Cake), 20 Total Count, 5 Lbs. Total",$149.99,https://www.costco.com/rastelli%e2%80%99s-jumbo-lump-crab-cakes-204-oz.-per-crab-cake%2c-20-total-count%2c-5-lbs.-total.product.100357911.html
"Cedar Planked Salmon, 20 - 6 oz. Planks, 7.5 lb Total",$189.99,https://www.costco.com/cedar-planked-salmon%2c-20---6-oz.-planks%2c-7.5-lb-total.product.4000309332.html
"Tsar Nicoulai Smoked Salmon Tzatziki Dip 6 oz., 6-pack",$69.99,https://www.costco.com/tsar-nicoulai-smoked-salmon-tzatziki-dip-6-oz.%2c-6-pack.product.4000284466.html
"Lobster Bisque, 10 -16 oz. Bags, 10 lb Total",$169.99,https://www.costco.com/lobster-bisque%2c-10--16-oz.-bags%2c-10-lb-total.product.4000309273.html
"Smoked New Zealand King Salmon, 1.1lb fillets, 2-count, 2.2 lbs total",$109.99,https://www.costco.com/smoked-new-zealand-king-salmon%2c-1.1lb-fillets%2c-2-count%2c-2.2-lbs-total.product.100797689.html
"Trident Seafoods Smoked Sockeye Salmon, 2 Gift Packs",$59.99,https://www.costco.com/trident-seafoods-smoked-sockeye-salmon%2c-2-gift-packs.product.100376575.html
"Seabear Wild Sockeye & King  Smoked Salmon Fillet Duo, Total 2lbs. (1 lb each)",$64.99,https://www.costco.com/seabear-wild-sockeye-%2526-king--smoked-salmon-fillet-duo%2c-total-2lbs.-1-lb-each.product.4000159755.html
"Northwest Fish Wild Alaskan Sockeye Salmon Fillets, 10 lbs",$219.99,https://www.costco.com/northwest-fish-wild-alaskan-sockeye-salmon-fillets%2c-10-lbs.product.100484410.html
"Tsar Nicoulai Caviar Sturgeon Pate 6 oz, 6-pack",$59.99,https://www.costco.com/tsar-nicoulai-caviar-sturgeon-pate-6-oz%2c-6-pack.product.100799300.html
"Ahi Tuna Saku Slices, 30 Total Packs, 1 Case Totaling 9.93 Lbs.",$289.99,https://www.costco.com/ahi-tuna-saku-slices%2c-30-total-packs%2c-1-case-totaling-9.93-lbs..product.4000101607.html
"Candied Shoyu Sturgeon package 6 oz., 6-pack (pre-sliced)",$79.99,https://www.costco.com/candied-shoyu-sturgeon-package-6-oz.%2c-6-pack-pre-sliced.product.4000284448.html
"SeaBear Smoked Salmon Gift Boxes, 6 oz, 6-pack",$79.99,https://www.costco.com/seabear-smoked-salmon-gift-boxes%2c-6-oz%2c-6-pack.product.4000141133.html
"Alaska Black Cod (Sable Fish) - Individual Packed Portions (19-25/6-8 Oz. Per Portion), 1 Case Totaling 10 Lbs.",$269.99,https://www.costco.com/alaska-black-cod-sable-fish---individual-packed-portions-19-256-8-oz.-per-portion%2c-1-case-totaling-10-lbs..product.100984870.html
"Boneless/Skinless Halibut Portions, 23-32 Count, 10 lb Total",$369.99,https://www.costco.com/bonelessskinless-halibut-portions%2c-23-32-count%2c-10-lb-total.product.4000309287.html
"Wild Alaska Coho Salmon Portions, Total 10Lbs.",$149.99,https://www.costco.com/wild-alaska-coho-salmon-portions%2c-total-10lbs..product.4000272662.html
"Wild Alaska Giant Wholecooked Red Sea Cucumber (3 x 3 Lbs. Bags) 3 Total Packs, 9 Lbs. Total",$289.99,https://www.costco.com/wild-alaska-giant-wholecooked-red-sea-cucumber-3-x-3-lbs.-bags-3-total-packs%2c-9-lbs.-total.product.4000252451.html
"Northwest Fish U-12 Sea Scallops, 6 lbs",$229.99,https://www.costco.com/northwest-fish-u-12-sea-scallops%2c-6-lbs.product.100776095.html
"Aysen Coho Sashimi Quality Salmon Portions, (6 Oz. Portion Per Pack), 26 to 27 Total Packs, 10 Lbs. Total",$169.99,https://www.costco.com/aysen-coho-sashimi-quality-salmon-portions%2c-6-oz.-portion-per-pack%2c-26-to-27-total-packs%2c-10-lbs.-total.product.4000234888.html
"Northwest Red King Salmon Portions, 12 Total Count, 1 Case Totaling 6 Lbs.",$179.99,https://www.costco.com/northwest-red-king-salmon-portions%2c-12-total-count%2c-1-case-totaling-6-lbs..product.100779678.html
"El Rey Del Pulpo, Large Cooked Octopus Tentacles, 14 oz, 6-pack, 5.25 lbs",$169.99,https://www.costco.com/el-rey-del-pulpo%2c-large-cooked-octopus-tentacles%2c-14-oz%2c-6-pack%2c-5.25-lbs.product.100690130.html
"Northwest Fish Sablefish Loins, Skin on, 7 oz, 23-count, 10 lbs",$289.99,https://www.costco.com/northwest-fish-sablefish-loins%2c-skin-on%2c-7-oz%2c-23-count%2c-10-lbs.product.100425143.html
"American Red Snapper - Whole, Head-On, Cleaned, (5-7 Individually Vacuum Packed Portions/ 1.5-2 Lbs Per Fish) - Total 10Lbs.",$189.99,https://www.costco.com/american-red-snapper---whole%2c-head-on%2c-cleaned%2c-5-7-individually-vacuum-packed-portions-1.5-2-lbs-per-fish---total-10lbs..product.4000157067.html
"Whole Head On, Cleaned Branzino Fish (12-18 Oz. Per Fish), Min 7 Count, 10 Lbs. Total",$139.99,https://www.costco.com/whole-head-on%2c-cleaned-branzino-fish-12-18-oz.-per-fish%2c-min-7-count%2c-10-lbs.-total.product.4000232111.html
"Tsar Nicoulai Estate Smoked Sturgeon 6 oz, 6-count, 2.25 lbs",$79.99,https://www.costco.com/tsar-nicoulai-estate-smoked-sturgeon-6-oz%2c-6-count%2c-2.25-lbs.product.100800894.html
"East Coast Seafood Whole Cooked Lobsters, (6-7 Lobsters/1.25-1.50 Lbs. Each Lobster), Total 10 Lbs.",$199.99,https://www.costco.com/east-coast-seafood-whole-cooked-lobsters%2c-6-7-lobsters1.25-1.50-lbs.-each-lobster%2c-total-10-lbs..product.4000142520.html
"Premium Seafood Variety Pack - 20 Total Packs, Total 12.5 Lbs.",$349.99,https://www.costco.com/premium-seafood-variety-pack---20-total-packs%2c-total-12.5-lbs..product.4000217594.html
"Ready to Eat Wild Salmon Variety Pack, 9 Pouches (3.5 oz. each)",$54.99,https://www.costco.com/ready-to-eat-wild-salmon-variety-pack%2c-9-pouches-3.5-oz.-each.product.4000322797.html
